# time, signal
7.840499999999999581e+00,6.497071610017940657e+03
7.842166666666666508e+00,6.242608307191619133e+03
7.843833333333333435e+00,5.887112447113460803e+03
7.845499999999999474e+00,4.688935566275412384e+03
7.847125000000000128e+00,3.666973740949468265e+03
7.848791666666666167e+00,2.933453594477117804e+03
7.850458333333333094e+00,2.312283663999211512e+03
7.852125000000000021e+00,1.881145211688188965e+03
7.853791666666666060e+00,1.834337703942392409e+03
7.855458333333332988e+00,1.677633359785693074e+03
7.857124999999999915e+00,9.786817810941140579e+02
7.858791666666666842e+00,5.670635754812496998e+02
7.860416666666666607e+00,5.488180813914453893e+02
7.862083333333332646e+00,7.353761469090779883e+02
7.863749999999999574e+00,2.175940820457762754e+02
7.865416666666666501e+00,3.045342416046140102e+02
7.867083333333332540e+00,2.990580537070659375e+02
7.868749999999999467e+00,4.345106654011415230e+02
7.870416666666666394e+00,6.390737254796156321e+02
7.872083333333333321e+00,1.015110805315119933e+03
7.873708333333333975e+00,1.070850478068761504e+03
7.875375000000000014e+00,1.130167307154938726e+03
7.877041666666666053e+00,1.979198402935239756e+03
7.878708333333332980e+00,1.871972330750538276e+03
7.880374999999999908e+00,2.069771867849998671e+03
7.882041666666666835e+00,2.192016271697250886e+03
7.883708333333332874e+00,2.122815005875388124e+03
7.885374999999999801e+00,2.520469142223297240e+03
7.887041666666666728e+00,2.405732575681103299e+03
7.888708333333332767e+00,1.820126189355959241e+03
7.890333333333333421e+00,1.565057754766213748e+03
7.891999999999999460e+00,1.195811853995179717e+03
7.893666666666666387e+00,8.926171851126846377e+02
7.895333333333334203e+00,8.677970120392011495e+02
7.896999999999999353e+00,6.521790267911035244e+02
7.898666666666666281e+00,5.268577545342113808e+02
7.900333333333333208e+00,3.122907699253628380e+02
7.902000000000000135e+00,9.825000000000000000e+01
7.903624999999999901e+00,0.000000000000000000e+00
7.905291666666666828e+00,0.000000000000000000e+00
7.906958333333332867e+00,1.213358916074947587e+02
7.908624999999999794e+00,1.244546716068114307e+02
7.910291666666666721e+00,2.573131019145315079e+01
7.911958333333332760e+00,0.000000000000000000e+00
7.913624999999999687e+00,1.025152326330014603e+02
7.915291666666666615e+00,2.075839377314147214e+02
7.916916666666666380e+00,4.723693588582045777e+01
7.918583333333333307e+00,5.395609382398276210e+01
7.920249999999999346e+00,9.436627906977446401e+01
7.921916666666666273e+00,1.046720705238861910e+02
7.923583333333332313e+00,0.000000000000000000e+00
7.925250000000000128e+00,4.685617059890773817e+01
7.926916666666666167e+00,0.000000000000000000e+00
7.928583333333333094e+00,0.000000000000000000e+00
7.930208333333333748e+00,1.286667718481970155e+02
7.931874999999999787e+00,0.000000000000000000e+00
7.933541666666666714e+00,0.000000000000000000e+00
7.935208333333332753e+00,0.000000000000000000e+00
7.936874999999999680e+00,1.079172849458294934e+02
7.938541666666666607e+00,0.000000000000000000e+00
7.940208333333332646e+00,1.552832444477298850e+02
7.941874999999999574e+00,0.000000000000000000e+00
7.943541666666666501e+00,1.579293229957835081e+02
7.945208333333332540e+00,0.000000000000000000e+00
7.946833333333333194e+00,7.322050263422596572e+01
7.948500000000000121e+00,1.017174500204109791e+02
7.950166666666666160e+00,9.869807129688261682e+01
7.951833333333333975e+00,0.000000000000000000e+00
7.953500000000000014e+00,0.000000000000000000e+00
7.955166666666666053e+00,0.000000000000000000e+00
7.956833333333332980e+00,0.000000000000000000e+00
7.958499999999999908e+00,2.256307105993727760e+02
7.960124999999999673e+00,0.000000000000000000e+00
7.961791666666666600e+00,1.724884353214314388e+02
7.963458333333332639e+00,9.149900204658842995e+01
7.965124999999999567e+00,0.000000000000000000e+00
7.966791666666666494e+00,2.635773331048267210e+02
7.968458333333333421e+00,2.063391660198552557e+01
7.970124999999999460e+00,2.421538033050446757e+02
7.971791666666666387e+00,1.059631387193512637e+02
7.973416666666666153e+00,2.755705954803755375e+01
7.975083333333333080e+00,5.666491683600906981e+01
7.976750000000000007e+00,4.560515274999529112e+01
7.978416666666666046e+00,0.000000000000000000e+00
7.980083333333332085e+00,9.356492561506894390e+01
7.981749999999999901e+00,1.393956707849606573e+02
7.983416666666666828e+00,1.156307692307527759e+02
7.985083333333332867e+00,8.249176626809307322e+01
7.986708333333333520e+00,0.000000000000000000e+00
7.988374999999999559e+00,4.679169345815080305e+01
7.990041666666666487e+00,1.132083333333412156e+02
7.991708333333333414e+00,1.157622933517277488e+02
7.993374999999999453e+00,0.000000000000000000e+00
7.995041666666666380e+00,3.795098039215918106e+01
7.996708333333333307e+00,0.000000000000000000e+00
7.998374999999999346e+00,4.306004073074002747e+01
8.000041666666666273e+00,0.000000000000000000e+00
8.001666666666666927e+00,2.040552244401519033e+02
8.003333333333333854e+00,9.189116858707063784e+01
8.004999999999999005e+00,0.000000000000000000e+00
8.006666666666665932e+00,1.815245285775472439e+01
8.008333333333332860e+00,3.053703804288872092e+01
8.009999999999999787e+00,0.000000000000000000e+00
8.011666666666666714e+00,6.068165271950341122e+01
8.013333333333333641e+00,8.704973364646230038e+01
8.014958333333332519e+00,1.165568692316947192e+02
8.016624999999999446e+00,8.652405733399582743e+01
8.018291666666666373e+00,2.703458593628993185e+02
8.019958333333333300e+00,0.000000000000000000e+00
8.021625000000000227e+00,0.000000000000000000e+00
8.023291666666667155e+00,2.322229474794312409e+01
8.024958333333332305e+00,4.107128554704345191e+01
8.026624999999999233e+00,0.000000000000000000e+00
8.028249999999999886e+00,1.974953266784271477e+02
8.029916666666666814e+00,2.345799676898604957e+01
8.031583333333333741e+00,8.482570181544645038e+01
8.033249999999998892e+00,1.161186293831097345e+02
8.034916666666665819e+00,2.003630091262708035e+01
8.036583333333332746e+00,3.178879854674596572e+01
8.038249999999999673e+00,8.382636158774101887e+01
8.039916666666666600e+00,0.000000000000000000e+00
8.041541666666667254e+00,2.014469596955952468e+01
8.043208333333332405e+00,1.695887588467339810e+02
8.044874999999999332e+00,2.520836439609918500e+01
8.046541666666666259e+00,1.026115406534182029e+02
8.048208333333333186e+00,1.179646977920026387e+02
8.049875000000000114e+00,5.146185035707335942e+01
8.051541666666667041e+00,7.509898310530843446e+01
8.053208333333332192e+00,0.000000000000000000e+00
8.054874999999999119e+00,1.154120879211658206e+02
8.056541666666666046e+00,4.821411483253723418e+01
8.058166666666666700e+00,1.594161404946424625e+02
8.059833333333333627e+00,0.000000000000000000e+00
8.061500000000000554e+00,2.720478374196682125e+01
8.063166666666665705e+00,0.000000000000000000e+00
8.064833333333332632e+00,1.358626196157333084e+02
8.066499999999999559e+00,1.876964899014564381e+01
8.068166666666666487e+00,5.632714546888361440e+01
8.069833333333333414e+00,1.480862691005404486e+02
8.071458333333332291e+00,6.654995907457023918e+01
8.073124999999999218e+00,0.000000000000000000e+00
8.074791666666666146e+00,9.188812949475052960e+01
8.076458333333333073e+00,7.664497819820553559e+01
8.078125000000000000e+00,9.512397919863997231e+01
8.079791666666666927e+00,0.000000000000000000e+00
8.081458333333333854e+00,2.238353262824624323e+01
8.083124999999999005e+00,0.000000000000000000e+00
8.084749999999999659e+00,7.453213347271776001e+01
8.086416666666666586e+00,1.483763160516745074e+02
8.088083333333333513e+00,0.000000000000000000e+00
8.089750000000000441e+00,6.577773042006785431e+01
8.091416666666665591e+00,5.174258496445008859e+01
8.093083333333332519e+00,7.993988024248938018e+01
8.094749999999999446e+00,3.418422902349196306e+02
8.096416666666666373e+00,1.667201511451012266e+02
8.098041666666667027e+00,0.000000000000000000e+00
8.099708333333332178e+00,0.000000000000000000e+00
8.101374999999999105e+00,1.535328699817058862e+02
8.103041666666666032e+00,0.000000000000000000e+00
8.104708333333332959e+00,1.070443541037520845e+02
8.106374999999999886e+00,2.646039249888334410e+01
8.108041666666666814e+00,9.629112452625942353e+01
8.109708333333333741e+00,5.700875952226390808e+01
8.111374999999998892e+00,1.687138047138041657e+02
8.113041666666665819e+00,1.840249927679936803e+01
8.114666666666666472e+00,2.375940397603681049e+02
8.116333333333333400e+00,6.093457675744283364e+01
8.118000000000000327e+00,0.000000000000000000e+00
8.119666666666667254e+00,9.172107325989712479e+01
8.121333333333332405e+00,1.830347796441727155e+02
8.122999999999999332e+00,6.843660476236115642e+01
8.124666666666666259e+00,6.405635409123495094e+01
8.126333333333333186e+00,1.618901318558901039e+02
8.127958333333333840e+00,5.110415247189194474e+02
8.129624999999998991e+00,1.054965160832448419e+03
8.131291666666665918e+00,1.178050598680675193e+03
8.132958333333332845e+00,1.972171295654572077e+03
8.134624999999999773e+00,2.977698852151901519e+03
8.136291666666666700e+00,4.610514544698186910e+03
8.137958333333333627e+00,5.516368613971402738e+03
8.139625000000000554e+00,7.090881398295372492e+03
8.141249999999999432e+00,7.886410990875399875e+03
8.142916666666666359e+00,8.889536527797472445e+03
8.144583333333333286e+00,9.251746140445207857e+03
8.146250000000000213e+00,9.282366367201364483e+03
8.147916666666667140e+00,7.863640727649576547e+03
8.149583333333332291e+00,7.740238634625788109e+03
8.151249999999999218e+00,6.046468021637474521e+03
8.152916666666666146e+00,5.538230621418520059e+03
8.154541666666666799e+00,3.830746622735547589e+03
8.156208333333333727e+00,3.018049365653895165e+03
8.157874999999998877e+00,2.035491964935010174e+03
8.159541666666665805e+00,1.243587751972323758e+03
8.161208333333332732e+00,1.094836050671779049e+03
8.162874999999999659e+00,8.791059913726631976e+02
8.164541666666666586e+00,4.172130624291902450e+02
8.166208333333333513e+00,3.993509335358893395e+02
8.167875000000000441e+00,1.533360055851978245e+02
8.169499999999999318e+00,0.000000000000000000e+00
8.171166666666666245e+00,0.000000000000000000e+00
8.172833333333333172e+00,1.458455943127445380e+02
8.174500000000000099e+00,0.000000000000000000e+00
8.176166666666667027e+00,0.000000000000000000e+00
8.177833333333332178e+00,1.063697036285830109e+02
8.179499999999999105e+00,0.000000000000000000e+00
8.181166666666666032e+00,0.000000000000000000e+00
8.182791666666666686e+00,1.365743654785351850e+02
8.184458333333333613e+00,1.015335549219085607e+02
8.186125000000000540e+00,1.062838681334771707e+02
8.187791666666665691e+00,7.468486265068862906e+01
8.189458333333332618e+00,5.088965412179317838e+01
8.191124999999999545e+00,4.666197137560414632e+01
8.192791666666666472e+00,7.690830275186453946e+01
8.194458333333333400e+00,0.000000000000000000e+00
8.196125000000000327e+00,1.147238552481791771e+02
8.197749999999999204e+00,1.260000000000000000e+02
8.199416666666666131e+00,1.184329960186855999e+02
8.201083333333333059e+00,1.130491945739179869e+02
8.202749999999999986e+00,0.000000000000000000e+00
8.204416666666666913e+00,1.035270665288080636e+02
8.206083333333333840e+00,2.596961325967095036e+01
8.207749999999998991e+00,3.464689904681927146e+01
8.209416666666665918e+00,1.536693159815404215e+02
8.211041666666666572e+00,1.953849496660773752e+02
8.212708333333333499e+00,5.014820048244058626e+02
8.214375000000000426e+00,3.521436885753237220e+02
8.216041666666665577e+00,6.904065078336396937e+02
8.217708333333332504e+00,4.589256144280881244e+02
8.219374999999999432e+00,5.379777797078635331e+02
8.221041666666666359e+00,5.949914507491704398e+02
8.222708333333333286e+00,8.429045854068489234e+02
8.224375000000000213e+00,5.741877599457155839e+02
8.225999999999999091e+00,4.374788161282909869e+02
8.227666666666666018e+00,4.575871720759365076e+02
8.229333333333332945e+00,3.332844653401817254e+02
8.230999999999999872e+00,1.067037037037071059e+02
8.232666666666666799e+00,0.000000000000000000e+00
8.234333333333333727e+00,0.000000000000000000e+00
8.235999999999998877e+00,0.000000000000000000e+00
8.237666666666665805e+00,1.033695992379515189e+02
8.239291666666666458e+00,0.000000000000000000e+00
8.240958333333333385e+00,7.787443224530670705e+01
8.242625000000000313e+00,5.244947234473784192e+01
8.244291666666667240e+00,8.793321787655766286e+01
8.245958333333332391e+00,6.782593131761005623e+01
8.247624999999999318e+00,3.033064956661598899e+01
8.249291666666666245e+00,1.918469829745375819e+02
8.250958333333333172e+00,8.200132763625032339e+01
8.252583333333333826e+00,1.292391894516922832e+02
8.254249999999998977e+00,1.904208948217719808e+02
8.255916666666665904e+00,6.136966450672206719e+01
8.257583333333332831e+00,3.641408667719952064e+01
8.259249999999999758e+00,0.000000000000000000e+00
8.260916666666666686e+00,2.535524101947073916e+01
8.262583333333333613e+00,2.085757578954519715e+02
8.264250000000000540e+00,6.140879486467251525e+01
8.265874999999999417e+00,1.410785231944909413e+02
8.267541666666666345e+00,9.812879213348993801e+01
8.269208333333333272e+00,1.810557393055614739e+02
8.270875000000000199e+00,4.440863832437078429e+01
8.272541666666667126e+00,6.961925913165268298e+01
8.274208333333332277e+00,3.650810429880311858e+01
8.275874999999999204e+00,4.386237424224527359e+01
8.277541666666666131e+00,1.197266625518654877e+02
8.279208333333333059e+00,2.606819202433026703e+02
8.280874999999999986e+00,7.109910102864560599e+01
8.282499999999998863e+00,3.966698778297450190e+01
8.284166666666665790e+00,1.122631108499370924e+02
8.285833333333332718e+00,2.159354944874288762e+01
8.287499999999999645e+00,1.193792876847205804e+02
8.289166666666666572e+00,1.823459646867058837e+02
8.290833333333333499e+00,2.805756644056664868e+02
8.292500000000000426e+00,2.538299065641171524e+02
8.294166666666665577e+00,4.136178661967524022e+02
8.295791666666666231e+00,6.995422269973623770e+02
8.297458333333333158e+00,7.468908934458826252e+02
8.299125000000000085e+00,7.734167661505862270e+02
8.300791666666667012e+00,7.793245986700737831e+02
8.302458333333333940e+00,5.400710567742949024e+02
8.304124999999999091e+00,6.711153160757488649e+02
8.305791666666666018e+00,7.389972130958601610e+02
8.307458333333332945e+00,5.756002301687892668e+02
8.309083333333333599e+00,5.339357605254260761e+02
8.310750000000000526e+00,6.735420267277290804e+02
8.312416666666665677e+00,5.270832387301204562e+02
8.314083333333332604e+00,5.498373081920725554e+02
8.315749999999999531e+00,5.734273686274600550e+02
8.317416666666666458e+00,7.929616939086008642e+02
8.319083333333333385e+00,7.198163673470943422e+02
8.320750000000000313e+00,1.172777655305177632e+03
8.322374999999999190e+00,1.345571626661782147e+03
8.324041666666666117e+00,1.042904650338178953e+03
8.325708333333333044e+00,1.266308194576723054e+03
8.327374999999999972e+00,1.078986241849585895e+03
8.329041666666666899e+00,1.268571364124896036e+03
8.330708333333333826e+00,1.025287061186852043e+03
8.332374999999998977e+00,7.416350922249871473e+02
8.334041666666665904e+00,8.272565366829899176e+02
8.335708333333332831e+00,5.263135324247257358e+02
8.337333333333333485e+00,5.923200735543437077e+02
8.339000000000000412e+00,2.738710696740627100e+02
8.340666666666665563e+00,1.445174962714700087e+02
8.342333333333332490e+00,3.017155768230312560e+02
8.343999999999999417e+00,0.000000000000000000e+00
8.345666666666666345e+00,5.032524797482619761e+01
8.347333333333333272e+00,8.589209336236281445e+01
8.349000000000000199e+00,7.929557248299261119e+01
8.350666666666667126e+00,1.699866381953661403e+02
8.352291666666666003e+00,1.017607455707892257e+02
8.353958333333332931e+00,0.000000000000000000e+00
8.355624999999999858e+00,0.000000000000000000e+00
8.357291666666666785e+00,2.955501853750033092e+02
8.358958333333333712e+00,3.044969975219739311e+01
8.360624999999998863e+00,9.455772176339100099e+01
8.362291666666665790e+00,1.058003627450078596e+02
8.363958333333332718e+00,8.684260937450471829e+01
8.365583333333333371e+00,4.757420677843765588e+01
8.367250000000000298e+00,8.962599398451429522e+01
8.368916666666667226e+00,1.915951455549115963e+02
8.370583333333332376e+00,9.237918989981335471e+01
8.372249999999999304e+00,1.779824222258603186e+02
8.373916666666666231e+00,8.379652007417735149e+01
8.375583333333333158e+00,4.538740866361345638e+01
8.377250000000000085e+00,1.154465286073727839e+02
8.378874999999998963e+00,8.741631863846998840e+01
8.380541666666665890e+00,1.913268994892259798e+02
8.382208333333332817e+00,0.000000000000000000e+00
8.383874999999999744e+00,1.102402872261336597e+02
8.385541666666666671e+00,9.900175476146755216e+01
8.387208333333333599e+00,7.758696262786767761e+01
8.388875000000000526e+00,0.000000000000000000e+00
8.390541666666665677e+00,0.000000000000000000e+00
8.392208333333332604e+00,7.092927390357047557e+01
8.393833333333333258e+00,0.000000000000000000e+00
8.395500000000000185e+00,8.417753623188309575e+01
8.397166666666667112e+00,0.000000000000000000e+00
8.398833333333332263e+00,1.014250075430454672e+02
8.400499999999999190e+00,1.309934542112550844e+02
8.402166666666666117e+00,1.308621839283659938e+02
8.403833333333333044e+00,0.000000000000000000e+00
8.405499999999999972e+00,0.000000000000000000e+00
8.407124999999998849e+00,0.000000000000000000e+00
8.408791666666665776e+00,0.000000000000000000e+00
8.410458333333332703e+00,0.000000000000000000e+00
8.412124999999999631e+00,0.000000000000000000e+00
8.413791666666666558e+00,1.899368541905732855e+01
8.415458333333333485e+00,6.312395104816547331e+01
8.417125000000000412e+00,8.831358732217809404e+01
8.418791666666665563e+00,6.672883987051599775e+01
8.420416666666666217e+00,6.589718059843455933e+01
8.422083333333333144e+00,1.108324387541788383e+02
8.423750000000000071e+00,1.522738984136858562e+02
8.425416666666666998e+00,1.076142016321125254e+02
8.427083333333333925e+00,4.194929424562633358e+01
8.428749999999999076e+00,0.000000000000000000e+00
8.430416666666666003e+00,1.396043838819479390e+02
8.432083333333332931e+00,1.623547193288277413e+02
8.433708333333333584e+00,0.000000000000000000e+00
8.435375000000000512e+00,2.876699082894097614e+01
8.437041666666665662e+00,8.088896296342437608e+01
8.438708333333332590e+00,9.185340314136010420e+01
8.440374999999999517e+00,1.276599481445100537e+02
8.442041666666666444e+00,8.313989770272928581e+01
8.443708333333333371e+00,3.767692307691868336e+01
8.445375000000000298e+00,8.147604165959971567e+01
8.447041666666667226e+00,6.204986629038501178e+01
8.448708333333332376e+00,0.000000000000000000e+00
8.450333333333333030e+00,2.658804347826298908e+01
8.451999999999999957e+00,7.177157808301072350e+01
8.453666666666666885e+00,1.332517679503107502e+02
8.455333333333333812e+00,9.538857933634122332e+01
8.456999999999998963e+00,5.019380412637747213e+01
8.458666666666665890e+00,0.000000000000000000e+00
8.460333333333332817e+00,0.000000000000000000e+00
8.461999999999999744e+00,0.000000000000000000e+00
8.463625000000000398e+00,1.000756694855526803e+02
8.465291666666665549e+00,8.198183849584926008e+01
8.466958333333332476e+00,1.470861004996983183e+02
8.468624999999999403e+00,4.472126436781400116e+01
8.470291666666666330e+00,5.310234644648633662e+01
8.471958333333333258e+00,5.372037184874594828e+01
8.473625000000000185e+00,0.000000000000000000e+00
8.475291666666667112e+00,1.159422230763041171e+02
8.476916666666665989e+00,1.785983790989203612e+02
8.478583333333332916e+00,7.857720589824657509e+01
8.480249999999999844e+00,1.497903922500771330e+02
8.481916666666666771e+00,0.000000000000000000e+00
8.483583333333333698e+00,2.449719434249445840e+02
8.485249999999998849e+00,6.715284096379491530e+01
8.486916666666665776e+00,1.215211600895571138e+02
8.488583333333332703e+00,0.000000000000000000e+00
8.490208333333333357e+00,8.316574398278166314e+01
8.491875000000000284e+00,7.049169943072604383e+01
8.493541666666667211e+00,8.139832001528975525e+01
8.495208333333332362e+00,1.670897076575722195e+01
8.496874999999999289e+00,9.087594262876565665e+01
8.498541666666666217e+00,1.020108370031348670e+02
8.500208333333333144e+00,5.335596855429898255e+01
8.501875000000000071e+00,1.443281605281652276e+02
8.503541666666666998e+00,0.000000000000000000e+00
8.505166666666665876e+00,4.029038037817090157e+01
8.506833333333332803e+00,7.014281078038780493e+01
8.508499999999999730e+00,7.302917070413786860e+01
8.510166666666666657e+00,1.416277382161712524e+02
8.511833333333333584e+00,7.658788799822650617e+01
8.513500000000000512e+00,6.160881658932141391e+01
8.515166666666665662e+00,1.305954783522791729e+02
8.516833333333332590e+00,7.470252212486684584e+01
8.518499999999999517e+00,8.793676183264949486e+01
8.520125000000000171e+00,3.995272825381334769e+01
8.521791666666667098e+00,2.653409090909091006e+01
8.523458333333332249e+00,1.801528238845112639e+02
8.525124999999999176e+00,1.101424273311631623e+02
8.526791666666666103e+00,0.000000000000000000e+00
8.528458333333333030e+00,0.000000000000000000e+00
8.530124999999999957e+00,8.302621891777074836e+01
8.531791666666666885e+00,1.904346725144314689e+01
8.533416666666665762e+00,6.453161667126167345e+01
8.535083333333334465e+00,7.049097472923403984e+01
8.536749999999999616e+00,5.103923531630277353e+02
8.538416666666666544e+00,4.205488474204867089e+01
8.540083333333333471e+00,0.000000000000000000e+00
8.541750000000000398e+00,0.000000000000000000e+00
8.543416666666665549e+00,2.588643551503082563e+02
8.545083333333332476e+00,1.469660158873123521e+02
8.546708333333333130e+00,1.293092072760027804e+02
8.548375000000000057e+00,1.363251548765256302e+02
8.550041666666666984e+00,1.333500368396016142e+02
8.551708333333333911e+00,0.000000000000000000e+00
8.553374999999999062e+00,4.171564665512324410e+01
8.555041666666665989e+00,8.083384118134858909e+01
8.556708333333331140e+00,0.000000000000000000e+00
8.558374999999999844e+00,2.587222131732723795e+01
8.560041666666666771e+00,0.000000000000000000e+00
8.561666666666665648e+00,1.427398317082090955e+02
8.563333333333332575e+00,0.000000000000000000e+00
8.564999999999999503e+00,0.000000000000000000e+00
8.566666666666666430e+00,1.080637087884057905e+02
8.568333333333333357e+00,1.083593692470003589e+02
8.570000000000000284e+00,0.000000000000000000e+00
8.571666666666667211e+00,1.190373323667959227e+02
8.573333333333332362e+00,7.912664165103160485e+01
8.574958333333333016e+00,0.000000000000000000e+00
8.576624999999999943e+00,1.301996579918131829e+02
8.578291666666666870e+00,7.797456634925262620e+01
8.579958333333333798e+00,0.000000000000000000e+00
8.581624999999998948e+00,5.741987258782410208e+01
8.583291666666665876e+00,8.668798869148290009e+01
8.584958333333332803e+00,1.233030329325983985e+02
8.586624999999999730e+00,1.087776587483258481e+02
8.588291666666666657e+00,0.000000000000000000e+00
8.589916666666665535e+00,3.947582872927778226e+02
8.591583333333330685e+00,0.000000000000000000e+00
8.593249999999999389e+00,8.834746497183823521e+01
8.594916666666666316e+00,9.185827987645279791e+01
8.596583333333333243e+00,0.000000000000000000e+00
8.598250000000000171e+00,0.000000000000000000e+00
8.599916666666667098e+00,6.032697473458177484e+01
8.601583333333332249e+00,0.000000000000000000e+00
8.603208333333332902e+00,2.216543469190129372e+02
8.604874999999999829e+00,1.325268493031353501e+02
8.606541666666666757e+00,4.273739926619499840e+01
8.608208333333333684e+00,0.000000000000000000e+00
8.609874999999998835e+00,4.276503180281815730e+01
8.611541666666665762e+00,1.668095395444346423e+02
8.613208333333334465e+00,2.999900804293770662e+01
8.614874999999999616e+00,6.547774179472799005e+01
8.616541666666666544e+00,1.584580903486858006e+02
8.618166666666667197e+00,2.898737791578168981e+02
8.619833333333332348e+00,4.313985866516917156e+01
8.621499999999999275e+00,3.650921706224008290e+01
8.623166666666666202e+00,5.308917110069029377e+01
8.624833333333333130e+00,0.000000000000000000e+00
8.626500000000000057e+00,5.071741328761436307e+01
8.628166666666666984e+00,1.072185957848483184e+02
8.629833333333333911e+00,0.000000000000000000e+00
8.631458333333332789e+00,0.000000000000000000e+00
8.633124999999999716e+00,0.000000000000000000e+00
8.634791666666666643e+00,1.122538688862080818e+02
8.636458333333333570e+00,8.820113943795422529e+01
8.638125000000000497e+00,1.560383970337414610e+02
8.639791666666665648e+00,1.590231769535799344e+02
8.641458333333332575e+00,1.630782168785463000e+02
8.643124999999999503e+00,8.990730695802176342e+01
8.644791666666666430e+00,0.000000000000000000e+00
8.646416666666668860e+00,0.000000000000000000e+00
8.648083333333334011e+00,0.000000000000000000e+00
8.649749999999999162e+00,4.358943939584695926e+01
8.651416666666666089e+00,3.589849617632535228e+01
8.653083333333333016e+00,5.075886279382287825e+01
8.654749999999999943e+00,0.000000000000000000e+00
8.656416666666666870e+00,9.129824807846928536e+01
8.658083333333333798e+00,1.027681637622781494e+02
8.659708333333332675e+00,9.496874264771668095e+01
8.661374999999999602e+00,2.008727272726991941e+01
8.663041666666666529e+00,1.112736875060163584e+02
8.664708333333333456e+00,2.322046422394883081e+01
8.666375000000000384e+00,0.000000000000000000e+00
8.668041666666665535e+00,2.021453316918687193e+01
8.669708333333330685e+00,1.390269005232538859e+02
8.671374999999999389e+00,1.115505196416978038e+02
8.673000000000000043e+00,9.753778021046423419e+01
8.674666666666666970e+00,1.484437072503378658e+02
8.676333333333333897e+00,6.329943285935235764e+01
8.677999999999999048e+00,1.741888253596384288e+02
8.679666666666665975e+00,0.000000000000000000e+00
8.681333333333332902e+00,2.145108592361616218e+01
8.682999999999999829e+00,1.067847403387546166e+02
8.684666666666666757e+00,5.180705394191045343e+01
8.686333333333333684e+00,4.189340439276747929e+01
8.687958333333332561e+00,1.111992438867487323e+02
8.689624999999999488e+00,2.257620700194693200e+02
8.691291666666666416e+00,4.583034620731987161e+02
8.692958333333333343e+00,4.634103776392414602e+02
8.694625000000000270e+00,5.705501967356628938e+02
8.696291666666667197e+00,8.198094628908256709e+02
8.697958333333332348e+00,6.802013556680698230e+02
8.699624999999999275e+00,8.924205014455478704e+02
8.701249999999999929e+00,8.877734938119474464e+02
8.702916666666665080e+00,7.771413142088367749e+02
8.704583333333333783e+00,7.565597258405186949e+02
8.706249999999998934e+00,5.776560809608497493e+02
8.707916666666665861e+00,9.304124178571431685e+02
8.709583333333332789e+00,5.628918399543390478e+02
8.711249999999999716e+00,4.464044512781478034e+02
8.712916666666666643e+00,4.879168736127868442e+02
8.714541666666665520e+00,2.614503751744269948e+02
8.716208333333332448e+00,2.087550915514511019e+02
8.717874999999999375e+00,2.177790497989872165e+02
8.719541666666666302e+00,2.550145258683287466e+02
8.721208333333333229e+00,0.000000000000000000e+00
8.722875000000000156e+00,1.927269559962696803e+02
8.724541666666668860e+00,2.792294559184210812e+02
8.726208333333334011e+00,3.028184713376049331e+01
8.727874999999999162e+00,2.764606741572788451e+01
8.729499999999999815e+00,1.032720994475057523e+02
8.731166666666666742e+00,0.000000000000000000e+00
8.732833333333333670e+00,3.018805132317629614e+01
8.734500000000000597e+00,4.528401387267695100e+01
8.736166666666665748e+00,0.000000000000000000e+00
8.737833333333332675e+00,3.525062946154998400e+01
8.739499999999999602e+00,8.287409290695990194e+01
8.741166666666666529e+00,2.224925015242441191e+02
8.742833333333333456e+00,2.462198901211172597e+02
8.744458333333332334e+00,7.615950281119852150e+01
8.746124999999999261e+00,1.556601849771332127e+02
8.747791666666666188e+00,8.671942101397982583e+01
8.749458333333333115e+00,2.168457221830867354e+02
8.751125000000000043e+00,5.872280088612613724e+01
8.752791666666666970e+00,2.307534427648610631e+02
8.754458333333333897e+00,0.000000000000000000e+00
8.756124999999999048e+00,1.070883720210919421e+02
8.757749999999999702e+00,0.000000000000000000e+00
8.759416666666668405e+00,8.189387136620649699e+01
8.761083333333333556e+00,0.000000000000000000e+00
8.762750000000000483e+00,1.403885780469041720e+02
8.764416666666665634e+00,6.358845984205269986e+01
8.766083333333332561e+00,0.000000000000000000e+00
8.767749999999999488e+00,0.000000000000000000e+00
8.769416666666666416e+00,1.173647813294045363e+02
8.771041666666667069e+00,8.799575396824845086e+01
8.772708333333332220e+00,1.462612411920581508e+02
8.774374999999999147e+00,9.719044467896175377e+01
8.776041666666666075e+00,4.093824289405984018e+01
8.777708333333333002e+00,2.676582278480964305e+01
8.779374999999999929e+00,3.109595840800504334e+02
8.781041666666665080e+00,0.000000000000000000e+00
8.782708333333333783e+00,1.072176926493396394e+02
8.784374999999998934e+00,0.000000000000000000e+00
8.785999999999999588e+00,2.718575409963241896e+02
8.787666666666666515e+00,6.509373343071962381e+01
8.789333333333333442e+00,0.000000000000000000e+00
8.791000000000000369e+00,1.112962347143197519e+02
8.792666666666665520e+00,0.000000000000000000e+00
8.794333333333332448e+00,0.000000000000000000e+00
8.795999999999999375e+00,1.807579987790220457e+02
8.797666666666666302e+00,4.931053283224164829e+01
8.799291666666666956e+00,4.823557532007681914e+01
8.800958333333333883e+00,1.371184830863457762e+02
8.802624999999999034e+00,0.000000000000000000e+00
8.804291666666665961e+00,0.000000000000000000e+00
8.805958333333332888e+00,5.906187723072798690e+01
8.807624999999999815e+00,0.000000000000000000e+00
